"","user","artist","track","rating","gender","age","profession","region","importanceOfMusic","ownArtistMusic","likeArtist"
"172226",45197,45,164,60,"0",36,"Full-time housewife / househusband","South","2","1",65
"172227",45197,46,169,64,"0",36,"Full-time housewife / househusband","South","2","1",72
"172228",45197,46,167,67,"0",36,"Full-time housewife / househusband","South","2","1",72
"172229",45198,45,163,32,"0",39,"Temporarily unemployed","South","1","0",18
"172234",45199,45,163,44,"0",33,"Employed 30+ hours a week","North","1","0",47
"172246",45202,46,166,50,"0",55,"Part-time student","Midlands","1","0",58
"172247",45202,46,169,86,"0",55,"Part-time student","Midlands","1","0",58
"172248",45202,46,168,87,"0",55,"Part-time student","Midlands","1","0",58
"172249",45203,45,164,60,"0",34,"Employed 8-29 hours per week","South","2","0",30
"172250",45203,45,163,41,"0",34,"Employed 8-29 hours per week","South","2","0",30
"172256",45204,45,163,71,"1",26,"Employed 30+ hours a week","North","1","2",75
"172257",45204,46,169,15,"1",26,"Employed 30+ hours a week","North","1","0",9
"172258",45204,46,165,10,"1",26,"Employed 30+ hours a week","North","1","0",9
"172259",45205,45,164,30,"0",47,"Employed 30+ hours a week","South","1","0",11
"172264",45207,46,169,10,"1",27,"Employed 30+ hours a week","North","1","0",35
"172265",45207,46,168,8,"1",27,"Employed 30+ hours a week","North","1","0",35
"172266",45207,46,165,21,"1",27,"Employed 30+ hours a week","North","1","0",35
"172284",45213,45,164,70,"0",43,"Employed 30+ hours a week","Midlands","1","0",26
"172285",45213,46,166,11,"0",43,"Employed 30+ hours a week","Midlands","1","1",26
"172286",45213,46,168,10,"0",43,"Employed 30+ hours a week","Midlands","1","1",26
"172287",45213,46,169,51,"0",43,"Employed 30+ hours a week","Midlands","1","1",26
"172288",45213,46,167,50,"0",43,"Employed 30+ hours a week","Midlands","1","1",26
"172289",45213,46,165,30,"0",43,"Employed 30+ hours a week","Midlands","1","1",26
"172290",45214,45,163,49,"0",41,"Full-time student","South","1","0",25
"172295",45215,45,164,51,"1",38,"Employed 8-29 hours per week","Midlands","1","1",29
"172296",45215,45,163,51,"1",38,"Employed 8-29 hours per week","Midlands","1","1",29
"172297",45215,46,166,32,"1",38,"Employed 8-29 hours per week","Midlands","1","0",10
"172298",45215,46,168,10,"1",38,"Employed 8-29 hours per week","Midlands","1","0",10
"172299",45215,46,167,10,"1",38,"Employed 8-29 hours per week","Midlands","1","0",10
"172300",45215,46,169,40,"1",38,"Employed 8-29 hours per week","Midlands","1","0",10
"172301",45215,46,165,22,"1",38,"Employed 8-29 hours per week","Midlands","1","0",10
"172312",45218,45,164,49,"1",61,"Retired from full-time employment (30+ hours per week)","North","2","1",31
"172313",45218,46,165,29,"1",61,"Retired from full-time employment (30+ hours per week)","North","2","0",29
"172314",45218,46,167,44,"1",61,"Retired from full-time employment (30+ hours per week)","North","2","0",29
"172321",45220,46,166,31,"0",58,"Full-time housewife / househusband","Midlands","1","0",11
"172322",45221,45,163,49,"1",29,"Employed 30+ hours a week","South","1","2",49
"172323",45221,46,165,69,"1",29,"Employed 30+ hours a week","South","1","0",31
"172324",45221,46,167,29,"1",29,"Employed 30+ hours a week","South","1","0",31
"172325",45221,46,168,32,"1",29,"Employed 30+ hours a week","South","1","0",31
"172328",45222,46,166,41,"0",58,"Full-time housewife / househusband","South","1","0",22
"172329",45222,46,167,43,"0",58,"Full-time housewife / househusband","South","1","0",22
"172330",45222,46,165,3,"0",58,"Full-time housewife / househusband","South","1","0",22
"172331",45222,46,168,3,"0",58,"Full-time housewife / househusband","South","1","0",22
"172337",45224,45,164,55,"1",34,"Self-employed","Midlands","1","2",91
"172338",45224,46,168,39,"1",34,"Self-employed","Midlands","1","0",33
"172339",45224,46,166,42,"1",34,"Self-employed","Midlands","1","0",33
"172340",45224,46,165,41,"1",34,"Self-employed","Midlands","1","0",33
"172341",45225,45,164,74,"1",29,"Employed 30+ hours a week","South","1","0",67
"172345",45226,45,164,28,"1",55,"Employed 30+ hours a week","Midlands","1","0",49
"172349",45227,45,164,28,"1",24,"Employed 30+ hours a week","Midlands","2","2",50
"172350",45227,46,165,46,"1",24,"Employed 30+ hours a week","Midlands","2","1",56
"172351",45227,46,168,45,"1",24,"Employed 30+ hours a week","Midlands","2","1",56
"172352",45227,46,166,34,"1",24,"Employed 30+ hours a week","Midlands","2","1",56
"172353",45227,46,167,49,"1",24,"Employed 30+ hours a week","Midlands","2","1",56
"172354",45228,45,163,34,"1",29,"Employed 30+ hours a week","South","1","0",52
"172358",45229,45,164,19,"0",26,"Employed 8-29 hours per week","South","2","0",20
"172370",45232,45,163,29,"1",25,"Employed 30+ hours a week","Midlands","2","1",65
"172374",45233,45,164,69,"1",57,"Employed 30+ hours a week","South","1","0",50
"172375",45233,45,163,45,"1",57,"Employed 30+ hours a week","South","1","0",50
"172379",45234,45,163,53,"1",41,"Employed 30+ hours a week","South","2","3",74
"172380",45234,45,164,94,"1",41,"Employed 30+ hours a week","South","2","3",74
"172381",45234,46,166,50,"1",41,"Employed 30+ hours a week","South","2","2",74
"172382",45234,46,168,98,"1",41,"Employed 30+ hours a week","South","2","2",74
"172383",45234,46,169,90,"1",41,"Employed 30+ hours a week","South","2","2",74
"172384",45234,46,167,51,"1",41,"Employed 30+ hours a week","South","2","2",74
"172390",45236,45,164,49,"1",39,"Employed 30+ hours a week","South","1","1",45
"172391",45236,45,163,49,"1",39,"Employed 30+ hours a week","South","1","1",45
"172392",45236,46,168,46,"1",39,"Employed 30+ hours a week","South","1","1",43
"172393",45236,46,169,47,"1",39,"Employed 30+ hours a week","South","1","1",43
"172394",45236,46,167,51,"1",39,"Employed 30+ hours a week","South","1","1",43
"172395",45236,46,166,48,"1",39,"Employed 30+ hours a week","South","1","1",43
"172396",45236,46,165,48,"1",39,"Employed 30+ hours a week","South","1","1",43
"172397",45237,45,163,18,"1",36,"Employed 30+ hours a week","Midlands","1","1",65
"172400",45238,45,164,55,"1",34,"Employed 30+ hours a week","North","2","0",16
"172405",45239,45,163,39,"0",36,"Employed 8-29 hours per week","Midlands","1","0",21
"172406",45239,45,164,63,"0",36,"Employed 8-29 hours per week","Midlands","1","0",21
"172407",45239,46,166,62,"0",36,"Employed 8-29 hours per week","Midlands","1","0",21
"172408",45239,46,165,66,"0",36,"Employed 8-29 hours per week","Midlands","1","0",21
"172409",45239,46,168,58,"0",36,"Employed 8-29 hours per week","Midlands","1","0",21
"172410",45239,46,169,65,"0",36,"Employed 8-29 hours per week","Midlands","1","0",21
"172416",45241,45,163,79,"0",29,"Employed 30+ hours a week","South","1","2",61
"172417",45241,45,164,80,"0",29,"Employed 30+ hours a week","South","1","2",61
"172418",45241,46,166,41,"0",29,"Employed 30+ hours a week","South","1","0",28
"172419",45241,46,167,45,"0",29,"Employed 30+ hours a week","South","1","0",28
"172420",45241,46,168,43,"0",29,"Employed 30+ hours a week","South","1","0",28
"172421",45241,46,169,43,"0",29,"Employed 30+ hours a week","South","1","0",28
"172422",45242,45,163,38,"1",39,"Employed 30+ hours a week","Midlands","1","1",50
"172423",45242,46,166,32,"1",39,"Employed 30+ hours a week","Midlands","1","0",30
"172424",45242,46,168,51,"1",39,"Employed 30+ hours a week","Midlands","1","0",30
"172425",45242,46,165,52,"1",39,"Employed 30+ hours a week","Midlands","1","0",30
"172431",45245,45,164,50,"0",39,"Self-employed","South","1","0",16
"172432",45245,45,163,22,"0",39,"Self-employed","South","1","0",16
"172442",45247,45,164,51,"0",52,"Employed 30+ hours a week","South","1","1",52
"172447",45248,46,166,50,"1",62,"Retired from full-time employment (30+ hours per week)","North","1","0",48
"172448",45248,46,168,46,"1",62,"Retired from full-time employment (30+ hours per week)","North","1","0",48
"172449",45248,46,169,49,"1",62,"Retired from full-time employment (30+ hours per week)","North","1","0",48
"172450",45248,46,167,54,"1",62,"Retired from full-time employment (30+ hours per week)","North","1","0",48
"172451",45249,45,164,51,"0",28,"Employed 8-29 hours per week","North","1","0",12
"172452",45249,45,163,31,"0",28,"Employed 8-29 hours per week","North","1","0",12
"172453",45249,46,166,9,"0",28,"Employed 8-29 hours per week","North","1","0",32
"172454",45249,46,169,17,"0",28,"Employed 8-29 hours per week","North","1","0",32
"172455",45249,46,165,10,"0",28,"Employed 8-29 hours per week","North","1","0",32
"172456",45249,46,167,8,"0",28,"Employed 8-29 hours per week","North","1","0",32
"172458",45250,46,165,20,"1",46,"Employed 30+ hours a week","Midlands","1","0",36
"172459",45250,46,167,19,"1",46,"Employed 30+ hours a week","Midlands","1","0",36
"172460",45250,46,168,21,"1",46,"Employed 30+ hours a week","Midlands","1","0",36
"172463",45252,45,164,64,"1",45,"Employed 30+ hours a week","Midlands","1","1",44
"172466",45253,46,167,68,"1",64,"Employed 30+ hours a week","South","1","0",50
"172467",45253,46,169,49,"1",64,"Employed 30+ hours a week","South","1","0",50
"172468",45253,46,165,62,"1",64,"Employed 30+ hours a week","South","1","0",50
"172469",45253,46,166,67,"1",64,"Employed 30+ hours a week","South","1","0",50
"172472",45254,46,165,51,"1",25,"Employed 30+ hours a week","North","1","0",38
"172477",45256,45,163,49,"1",55,"Retired from full-time employment (30+ hours per week)","South","1","0",50
"172489",45259,45,163,62,"0",35,"Employed 8-29 hours per week","North","1","1",54
"172490",45259,46,168,52,"0",35,"Employed 8-29 hours per week","North","1","0",26
"172491",45259,46,165,44,"0",35,"Employed 8-29 hours per week","North","1","0",26
"172492",45259,46,169,54,"0",35,"Employed 8-29 hours per week","North","1","0",26
"172493",45259,46,166,37,"0",35,"Employed 8-29 hours per week","North","1","0",26
"172494",45259,46,167,69,"0",35,"Employed 8-29 hours per week","North","1","0",26
"172495",45260,45,164,56,"0",27,"Employed 30+ hours a week","South","1","1",42
"172496",45260,45,163,11,"0",27,"Employed 30+ hours a week","South","1","1",42
"172497",45260,46,166,49,"0",27,"Employed 30+ hours a week","South","1","1",51
"172498",45260,46,169,29,"0",27,"Employed 30+ hours a week","South","1","1",51
"172499",45260,46,167,44,"0",27,"Employed 30+ hours a week","South","1","1",51
"172500",45260,46,165,73,"0",27,"Employed 30+ hours a week","South","1","1",51
"172506",45262,45,163,10,"0",44,"Self-employed","North","1","0",46
"172507",45262,45,164,9,"0",44,"Self-employed","North","1","0",46
"172508",45262,46,169,10,"0",44,"Self-employed","North","1","0",11
"172509",45262,46,167,10,"0",44,"Self-employed","North","1","0",11
"172510",45262,46,165,11,"0",44,"Self-employed","North","1","0",11
"172511",45262,46,166,12,"0",44,"Self-employed","North","1","0",11
"172512",45263,45,164,59,"1",32,"Employed 30+ hours a week","Midlands","1","1",34
"172513",45263,45,163,41,"1",32,"Employed 30+ hours a week","Midlands","1","1",34
"172517",45264,45,164,51,"1",54,"Self-employed","North","1","0",68
"172518",45264,46,165,30,"1",54,"Self-employed","North","1","0",43
"172519",45264,46,167,34,"1",54,"Self-employed","North","1","0",43
"172520",45265,45,164,90,"1",21,"Employed 30+ hours a week","North","1","0",29
"172525",45266,45,163,88,"1",27,"Employed 30+ hours a week","Midlands","2","3",91
"172532",45268,45,164,71,"0",35,"Other","North","1","0",53
"172541",45270,45,164,49,"0",57,"Employed 8-29 hours per week","North","1","0",30
"172542",45270,46,166,48,"0",57,"Employed 8-29 hours per week","North","1","0",30
"172543",45270,46,168,51,"0",57,"Employed 8-29 hours per week","North","1","0",30
"172550",45272,46,167,49,"1",57,"Retired from full-time employment (30+ hours per week)","Midlands","1","0",33
"172560",45275,45,164,51,"0",38,"Employed 8-29 hours per week","North","1","2",67
"172576",45279,45,164,31,"1",40,"Employed 30+ hours a week","North","2","0",30
"172577",45279,45,163,19,"1",40,"Employed 30+ hours a week","North","2","0",30
"172578",45279,46,169,9,"1",40,"Employed 30+ hours a week","North","2","0",30
"172579",45279,46,166,41,"1",40,"Employed 30+ hours a week","North","2","0",30
"172580",45279,46,168,8,"1",40,"Employed 30+ hours a week","North","2","0",30
"172581",45279,46,165,20,"1",40,"Employed 30+ hours a week","North","2","0",30
"172582",45279,46,167,15,"1",40,"Employed 30+ hours a week","North","2","0",30
"172587",45281,45,163,16,"1",29,"Employed 30+ hours a week","Midlands","1","0",9
"172588",45281,45,164,33,"1",29,"Employed 30+ hours a week","Midlands","1","0",9
"172592",45282,45,164,35,"0",34,"Employed 30+ hours a week","North","1","0",29
"172599",45284,45,164,48,"1",24,"Employed 30+ hours a week","Midlands","2","1",43
"172600",45284,45,163,51,"1",24,"Employed 30+ hours a week","Midlands","2","1",43
"172611",45286,46,165,49,"1",47,"Employed 30+ hours a week","Midlands","1","0",23
"172612",45287,45,164,53,"1",51,"Employed 30+ hours a week","Midlands","2","0",31
"172613",45287,46,165,45,"1",51,"Employed 30+ hours a week","Midlands","2","0",31
"172614",45287,46,166,29,"1",51,"Employed 30+ hours a week","Midlands","2","0",31
"172615",45287,46,168,30,"1",51,"Employed 30+ hours a week","Midlands","2","0",31
"172616",45287,46,167,32,"1",51,"Employed 30+ hours a week","Midlands","2","0",31
"172617",45287,46,169,51,"1",51,"Employed 30+ hours a week","Midlands","2","0",31
"172618",45288,45,164,68,"0",53,"Employed 8-29 hours per week","North","1","1",48
"172623",45289,45,164,81,"1",23,"Employed 30+ hours a week","North","1","1",28
"172624",45289,45,163,78,"1",23,"Employed 30+ hours a week","North","1","1",28
"172629",45290,45,163,72,"0",58,"Employed 8-29 hours per week","North","2","0",32
"172633",45291,45,163,11,"1",32,"Employed 30+ hours a week","Midlands","2","1",48
"172634",45291,46,169,31,"1",32,"Employed 30+ hours a week","Midlands","2","0",6
"172635",45291,46,165,28,"1",32,"Employed 30+ hours a week","Midlands","2","0",6
"172636",45291,46,166,52,"1",32,"Employed 30+ hours a week","Midlands","2","0",6
"172637",45292,45,163,62,"1",24,"Employed 30+ hours a week","Midlands","1","0",44
"172640",45293,45,164,71,"0",56,"Employed 30+ hours a week","Midlands","2","2",74
"172641",45293,45,163,53,"0",56,"Employed 30+ hours a week","Midlands","2","2",74
"172645",45294,45,163,51,"1",26,"Self-employed","Midlands","2","2",74
"172646",45294,46,166,55,"1",26,"Self-employed","Midlands","2","1",54
"172647",45294,46,168,49,"1",26,"Self-employed","Midlands","2","1",54
"172648",45295,45,164,51,"1",18,"Full-time student","Midlands","1","0",49
"172652",45296,45,163,69,"0",37,"Employed 8-29 hours per week","Midlands","1","1",70
"172653",45296,45,164,53,"0",37,"Employed 8-29 hours per week","Midlands","1","1",70
"172654",45296,46,167,73,"0",37,"Employed 8-29 hours per week","Midlands","1","2",68
"172655",45296,46,165,72,"0",37,"Employed 8-29 hours per week","Midlands","1","2",68
"172656",45296,46,168,51,"0",37,"Employed 8-29 hours per week","Midlands","1","2",68
"172664",45299,45,163,40,"1",37,"Employed 8-29 hours per week","Midlands","1","0",38
"172665",45299,45,164,40,"1",37,"Employed 8-29 hours per week","Midlands","1","0",38
"172678",45302,45,163,67,"1",42,"Employed 30+ hours a week","Midlands","1","1",52
"172679",45302,46,168,12,"1",42,"Employed 30+ hours a week","Midlands","1","0",36
"172680",45302,46,169,29,"1",42,"Employed 30+ hours a week","Midlands","1","0",36
"172681",45302,46,166,29,"1",42,"Employed 30+ hours a week","Midlands","1","0",36
"172682",45302,46,165,29,"1",42,"Employed 30+ hours a week","Midlands","1","0",36
"172683",45302,46,167,31,"1",42,"Employed 30+ hours a week","Midlands","1","0",36
"172690",45304,45,164,71,"1",40,"Employed 30+ hours a week","Midlands","1","2",46
"172691",45304,45,163,49,"1",40,"Employed 30+ hours a week","Midlands","1","2",46
"172697",45306,45,163,70,"1",45,"Employed 30+ hours a week","Midlands","2","3",99
"172698",45306,45,164,94,"1",45,"Employed 30+ hours a week","Midlands","2","3",99
"172699",45306,46,169,70,"1",45,"Employed 30+ hours a week","Midlands","2","0",30
"172700",45306,46,168,12,"1",45,"Employed 30+ hours a week","Midlands","2","0",30
